,actual,forecast_1,forecast_2,forecast_3,forecast_4,forecast_5,forecast_6,forecast_7
2018-01-07,4.949999809265137,4.7922163,4.638393,4.6760073,4.7165008,4.646316,4.6767673,4.8117576
2018-01-08,4.949999809265137,4.8311515,4.729343,4.639694,4.6773686,4.7190156,4.6421437,4.6650968
2018-01-09,4.789999961853027,4.868944,4.781103,4.726924,4.640686,4.6590276,4.720387,4.6320252
2018-01-10,4.75,4.811384,4.8308444,4.778354,4.7249293,4.6271367,4.6539,4.7248607
2018-01-11,4.75,4.7822633,4.8173532,4.828728,4.775976,4.7469463,4.6217093,4.644803
2018-01-12,4.940000057220459,4.7871323,4.795547,4.8172145,4.826124,4.796482,4.7523713,4.6113286
2018-01-13,4.940000057220459,4.899458,4.7972403,4.7961597,4.8166056,4.8495617,4.8032403,4.760502
2018-01-14,4.489999771118164,4.9070444,4.8656173,4.7977924,4.796376,4.8284707,4.855618,4.8147573
2018-01-15,6.079999923706055,4.6647444,4.8812814,4.864286,4.7983723,4.7988663,4.8313136,4.8693194
2018-01-16,6.079999923706055,5.4728336,4.743494,4.8798485,4.8631516,4.796147,4.801348,4.835326
2018-01-17,4.909999847412109,5.647548,5.185222,4.746546,4.8785872,4.8737273,4.796878,4.80505
2018-01-18,4.909999847412109,5.1435857,5.4286184,5.1738906,4.749113,4.8897276,4.8779097,4.801915
2018-01-19,4.679999828338623,5.0836043,5.2326818,5.4164953,5.162912,4.722685,4.8928485,4.8892164
2018-01-20,5.010000228881836,4.934576,5.151421,5.234228,5.405764,5.2746077,4.714497,4.901331
2018-01-21,5.010000228881836,5.073225,5.03647,5.1551695,5.232951,5.5142727,5.307339,4.697578
2018-01-22,5.159999847412109,5.1056795,5.0786495,5.04144,5.156633,5.2380977,5.5472884,5.3729134
2018-01-23,5.099999904632568,5.1162195,5.109806,5.0798974,5.0469956,5.169203,5.2403336,5.613614
2018-01-24,5.099999904632568,5.02887,5.0865703,5.1100287,5.0817256,5.012617,5.17072,5.2467775
2018-01-25,5.099999904632568,5.0497336,5.0194135,5.0853567,5.11121,5.0551825,5.010463,5.175255
2018-01-26,5.099999904632568,5.064607,5.0425324,5.0187106,5.0842586,5.093065,5.053431,5.0016594
2018-01-27,5.099999904632568,5.096027,5.0591226,5.042128,5.0180845,5.0854464,5.085214,5.066124
2018-01-28,5.099999904632568,5.10124,5.0918493,5.0588136,5.0414624,5.0237007,5.0839043,5.0816727
2018-01-29,5.099999904632568,5.1066947,5.0980577,5.091613,5.05843,5.047591,5.0225177,5.075755
2018-01-30,5.099999904632568,5.101751,5.1042695,5.097876,5.0913196,5.0649495,5.0492477,5.016299
2018-01-31,5.099999904632568,5.1013303,5.099902,5.10413,5.0976515,5.095045,5.066757,5.0468574
2018-02-01,5.099999904632568,5.1010103,5.0999203,5.0997944,5.1039577,5.1004868,5.096968,5.0701194
2018-02-02,5.099999904632568,5.100766,5.099934,5.099837,5.099662,5.106115,5.1015844,5.100637
2018-02-03,5.099999904632568,5.1005807,5.099945,5.0998693,5.0997343,5.101304,5.1069493,5.1054873
2018-02-04,5.099999904632568,5.100438,5.0999527,5.0998936,5.09979,5.1009836,5.101938,5.109179
2018-02-05,5.099999904632568,5.100331,5.0999575,5.099912,5.0998316,5.1007404,5.1014647,5.1036344
2018-02-06,5.099999904632568,5.100249,5.0999627,5.099925,5.0998635,5.1005545,5.101105,5.1027555
2018-02-07,5.099999904632568,5.100187,5.099966,5.0999365,5.099887,5.1004133,5.1008315,5.102087
2018-02-08,5.099999904632568,5.1001396,5.099969,5.0999446,5.099906,5.100305,5.100623,5.1015778
2018-02-09,5.099999904632568,5.1001034,5.099971,5.099951,5.09992,5.1002235,5.100464,5.10119
2018-02-10,5.099999904632568,5.1000757,5.0999722,5.0999556,5.0999303,5.100161,5.100343,5.100895
2018-02-11,5.099999904632568,5.1000557,5.0999737,5.099959,5.099939,5.1001134,5.100251,5.1006703
2018-02-12,5.099999904632568,5.1000395,5.099975,5.099962,5.0999446,5.1000776,5.1001806,5.1004996
2018-02-13,5.099999904632568,5.1000266,5.0999756,5.0999646,5.09995,5.10005,5.1001277,5.100369
2018-02-14,5.099999904632568,5.100018,5.0999756,5.099966,5.0999537,5.1000295,5.100087,5.1002707
2018-02-15,5.099999904632568,5.100011,5.0999765,5.099967,5.0999565,5.1000137,5.1000566,5.1001954
2018-02-16,5.099999904632568,5.1000056,5.0999765,5.0999684,5.0999584,5.100002,5.1000333,5.100138
2018-02-17,5.099999904632568,5.1000013,5.099977,5.099969,5.0999603,5.0999923,5.1000156,5.100095
2018-02-18,5.099999904632568,5.0999975,5.099977,5.0999694,5.0999613,5.0999856,5.100002,5.1000614
2018-02-19,5.849999904632568,5.0999956,5.0999765,5.09997,5.099962,5.09998,5.099992,5.100036
2018-02-20,5.579999923706055,5.5088277,5.099977,5.0999694,5.0999627,5.099976,5.0999837,5.100017
2018-02-21,5.679999828338623,5.4588304,5.344871,5.0999703,5.0999627,5.0999727,5.0999775,5.1000023
2018-02-22,5.5,5.550681,5.393044,5.337958,5.0999637,5.09997,5.0999727,5.099991
2018-02-23,5.409999847412109,5.4929733,5.4787445,5.3886185,5.33141,5.0999684,5.099969,5.0999823
2018-02-24,5.570000171661377,5.467145,5.4775596,5.4750476,5.384426,5.396116,5.0999665,5.0999756
2018-02-25,5.300000190734863,5.559577,5.475083,5.4761825,5.4699836,5.4258385,5.415241,5.099971
2018-02-26,5.260000228881836,5.4473414,5.530644,5.475259,5.4742513,5.5200224,5.438078,5.453996
2018-02-27,5.46999979019165,5.368783,5.4843345,5.529501,5.4747396,5.508761,5.534812,5.4628816
2018-02-28,5.179999828338623,5.448455,5.4056835,5.485598,5.5282717,5.486033,5.51896,5.564782
2018-03-01,5.349999904632568,5.2867,5.430638,5.4076066,5.486871,5.547169,5.4939365,5.539629
2018-03-02,5.289999961853027,5.3429446,5.336526,5.430255,5.409152,5.475696,5.5545855,5.5099545
2018-03-03,5.369999885559082,5.3092585,5.3437104,5.338442,5.430244,5.3930745,5.4743943,5.5788703
2018-03-04,5.320000171661377,5.336418,5.322954,5.34424,5.340608,5.4330316,5.388748,5.475474
2018-03-05,5.440000057220459,5.316633,5.329355,5.323535,5.3445716,5.3156514,5.4336314,5.384047
2018-03-06,5.380000114440918,5.3877587,5.3221836,5.3291903,5.3245597,5.337767,5.3090763,5.435721
2018-03-07,5.309999942779541,5.3594174,5.3657517,5.3223424,5.329042,5.316058,5.334722,5.295312
2018-03-08,5.420000076293945,5.336181,5.355779,5.3648763,5.3226233,5.325763,5.3125134,5.3301897
2018-03-09,5.099999904632568,5.3875613,5.3487105,5.3554006,5.3639793,5.319728,5.3252873,5.303248
2018-03-10,5.340000152587891,5.2276216,5.373052,5.349198,5.3550944,5.3715096,5.31748,5.322244
2018-03-11,5.199999809265137,5.3223443,5.2865233,5.372563,5.3494496,5.35874,5.373711,5.313937
2018-03-12,5.199999809265137,5.2525783,5.3147173,5.2888546,5.3720646,5.346391,5.3594327,5.375363
2018-03-13,5.199999809265137,5.2339754,5.2773724,5.314984,5.291182,5.3790197,5.34568,5.360798
2018-03-14,5.199999809265137,5.2161794,5.2528467,5.2783356,5.3150983,5.268458,5.3809185,5.343472
2018-03-15,5.199999809265137,5.2111764,5.230541,5.253886,5.279809,5.312736,5.26235,5.3851676
2018-03-16,5.28000020980835,5.19587,5.222107,5.231332,5.2547984,5.2665505,5.3121357,5.249666
2018-03-17,5.230000019073486,5.247761,5.204188,5.222707,5.2323165,5.2401733,5.2622786,5.3121667
2018-03-18,5.210000038146973,5.2220793,5.236603,5.2046432,5.2234554,5.223243,5.236251,5.253834
2018-03-19,5.050000190734863,5.213518,5.2245135,5.236212,5.2052116,5.213664,5.218917,5.227601
2018-03-20,5.050000190734863,5.1254344,5.2197404,5.2244987,5.2359447,5.197758,5.210979,5.210974
2018-03-21,5.320000171661377,5.1058397,5.165142,5.220022,5.2245646,5.2371726,5.1948605,5.2022176
2018-03-22,5.309999942779541,5.237954,5.1360626,5.166873,5.220183,5.2228327,5.2370057,5.189425
2018-03-23,5.170000076293945,5.256626,5.2019386,5.13773,5.168535,5.2177567,5.221917,5.235274
2018-03-24,5.170000076293945,5.188291,5.2313952,5.2007203,5.139369,5.1530905,5.216731,5.2190013
2018-03-25,5.300000190734863,5.177249,5.199685,5.2299647,5.1999445,5.122874,5.1482897,5.213848
2018-03-26,5.300000190734863,5.244738,5.18592,5.1999063,5.2288976,5.2069726,5.1183047,5.1379504
2018-03-27,5.28000020980835,5.2696576,5.22292,5.1863947,5.199773,5.23565,5.2089787,5.1085825
2018-03-28,5.269999980926514,5.2778234,5.253047,5.222083,5.186604,5.198191,5.2374697,5.213678
2018-03-29,5.369999885559082,5.2680106,5.269549,5.252123,5.221399,5.187872,5.1966133,5.2410226
2018-03-30,5.300000190734863,5.3194566,5.2638955,5.2690287,5.25133,5.230489,5.187401,5.193071
2018-03-31,5.269999980926514,5.3005776,5.2944636,5.263634,5.2683277,5.2580423,5.234175,5.18421
2018-04-01,5.349999904632568,5.2908206,5.296852,5.2933645,5.2632284,5.2743893,5.2607255,5.2399435
2018-04-02,5.380000114440918,5.3279414,5.2945404,5.296439,5.2922444,5.269246,5.2758603,5.268201
2018-04-03,5.420000076293945,5.3516855,5.3132834,5.2946553,5.2960086,5.3048334,5.270779,5.2802696
2018-04-04,5.360000133514404,5.383048,5.3339686,5.3126993,5.2945256,5.300994,5.3091593,5.273248
2018-04-05,5.139999866485596,5.363314,5.3608165,5.3330703,5.31211,5.296144,5.3029275,5.317439
2018-04-06,5.260000228881836,5.240371,5.3595047,5.359697,5.332255,5.320243,5.2968493,5.30808
2018-04-07,5.300000190734863,5.2796626,5.285558,5.359116,5.358497,5.3406215,5.322758,5.299221
2018-04-08,5.369999885559082,5.301405,5.287826,5.28742,5.358579,5.3699646,5.343788,5.3283267
2018-04-09,5.349999904632568,5.3398147,5.2988734,5.28862,5.2889705,5.365222,5.373455,5.3504395
2018-04-10,5.170000076293945,5.331763,5.322585,5.2988443,5.2893357,5.275253,5.367079,5.381942
2018-04-11,5.119999885559082,5.2311473,5.323017,5.3218293,5.2992477,5.2843018,5.2716026,5.3710556
2018-04-12,5.130000114440918,5.1807485,5.2638335,5.3224707,5.321191,5.29557,5.2833037,5.2640023
2018-04-13,5.300000190734863,5.177961,5.2165556,5.265118,5.3219295,5.323194,5.295099,5.2821136
2018-04-14,5.239999771118164,5.2599635,5.203029,5.2183886,5.2661705,5.326466,5.323889,5.2951484
2018-04-15,5.25,5.2360544,5.2418838,5.204441,5.220041,5.255949,5.3265452,5.326556
2018-04-16,5.389999866485596,5.2337604,5.235405,5.2413692,5.2060895,5.2052684,5.2526965,5.3269243
2018-04-17,5.179999828338623,5.3040495,5.2310777,5.235191,5.2412233,5.190556,5.2009683,5.243561
2018-04-18,5.210000038146973,5.216203,5.2714033,5.2309537,5.235227,5.2395325,5.1864405,5.1918
2018-04-19,5.380000114440918,5.227993,5.2372537,5.269996,5.2306633,5.2314415,5.239273,5.1782503
2018-04-20,5.329999923706055,5.322627,5.237457,5.2378078,5.268657,5.2311163,5.2294083,5.2397237
2018-04-21,5.510000228881836,5.312003,5.2926693,5.238063,5.2383065,5.2835517,5.2302485,5.2257867
2018-04-22,5.53000020980835,5.4158597,5.3001266,5.2914977,5.238325,5.233381,5.2872524,5.226651
2018-04-23,5.309999942779541,5.454718,5.3674717,5.29932,5.2905884,5.2359276,5.232425,5.292734
2018-04-24,5.269999980926514,5.3516693,5.413512,5.365309,5.2986465,5.3026047,5.235233,5.2290783
2018-04-25,5.380000114440918,5.3258567,5.3683906,5.411285,5.362975,5.3032737,5.306228,5.234852
2018-04-26,5.369999885559082,5.381858,5.3473263,5.368676,5.409062,5.3851156,5.305547,5.3136106
2018-04-27,5.090000152587891,5.3796134,5.374154,5.3483944,5.3684855,5.433821,5.391071,5.3103104
2018-04-28,5.329999923706055,5.2285643,5.375933,5.3740416,5.349014,5.3714423,5.440873,5.4049835
2018-04-29,5.210000038146973,5.3121643,5.286965,5.3756967,5.374094,5.3474016,5.3731484,5.453977
2018-04-30,5.28000020980835,5.2407303,5.3041563,5.2893844,5.375677,5.3774114,5.347253,5.3760743
2018-05-01,5.260000228881836,5.271036,5.2608624,5.304402,5.291602,5.374249,5.3797364,5.3486466
2018-05-02,5.309999942779541,5.2607465,5.271057,5.2616253,5.3045993,5.2675953,5.374972,5.3851233
2018-05-03,5.320000171661377,5.2829623,5.2651324,5.271256,5.2629046,5.303321,5.2600293,5.379172
2018-05-04,5.369999885559082,5.287045,5.275369,5.265313,5.271368,5.250549,5.302342,5.2470307
2018-05-05,5.46999979019165,5.333755,5.279077,5.275089,5.2656755,5.2647047,5.2471075,5.299418
2018-05-06,5.489999771118164,5.3945937,5.316759,5.2786603,5.274823,5.262792,5.262834,5.238928
2018-05-07,5.28000020980835,5.431596,5.3597956,5.315958,5.278308,5.2754993,5.260309,5.2594833
2018-05-08,5.260000228881836,5.335622,5.4007344,5.3581543,5.3151274,5.281745,5.275919,5.255491
2018-05-09,5.300000190734863,5.3141594,5.3580313,5.39908,5.356523,5.3228807,5.2821965,5.2734766
2018-05-10,5.460000038146973,5.3254566,5.3355865,5.3586607,5.3973503,5.3733177,5.3251686,5.2835684
2018-05-11,5.230000019073486,5.411423,5.3330216,5.336711,5.3589253,5.4151554,5.378157,5.3286724
2018-05-12,5.5,5.3000245,5.382206,5.333552,5.3374815,5.357864,5.4206276,5.387965
2018-05-13,5.429999828338623,5.4205923,5.3280573,5.381047,5.334267,5.333093,5.357769,5.4314704
2018-05-14,5.400000095367432,5.3943324,5.3829107,5.3289404,5.380153,5.3300514,5.3322663,5.3580093
2018-05-15,5.340000152587891,5.392841,5.380949,5.381601,5.3298483,5.386832,5.329771,5.3310456
2018-05-16,5.849999904632568,5.364994,5.3892093,5.380002,5.3800817,5.3187985,5.389663,5.330168
2018-05-17,5.420000076293945,5.643047,5.375343,5.3889174,5.379372,5.394345,5.3149047,5.397368
2018-05-18,5.289999961853027,5.4634147,5.5394435,5.3757386,5.388282,5.3883104,5.3979616,5.308761
2018-05-19,5.289999961853027,5.3926206,5.4785433,5.535179,5.3759856,5.3918796,5.390739,5.4040275
2018-05-20,5.289999961853027,5.358391,5.432551,5.4781346,5.531105,5.3770494,5.393754,5.3944535
2018-05-21,5.289999961853027,5.3471875,5.388784,5.4343815,5.477846,5.572616,5.3765798,5.3971286
2018-05-22,5.28000020980835,5.3341084,5.3703203,5.3904624,5.435128,5.481001,5.585934,5.3772817
2018-05-23,5.400000095367432,5.323039,5.351715,5.371597,5.3921967,5.426726,5.4823036,5.611339
2018-05-24,5.400000095367432,5.3483768,5.338625,5.3526855,5.373186,5.38477,5.4243407,5.487074
2018-05-25,5.300000190734863,5.355788,5.3340087,5.3394547,5.353894,5.355996,5.3822837,5.420267
2018-05-26,5.380000114440918,5.313916,5.344849,5.333556,5.340461,5.33813,5.353798,5.3774543
2018-05-27,5.369999885559082,5.3537316,5.3274465,5.3442397,5.3332944,5.3275976,5.3330455,5.348764
2018-05-28,5.269999980926514,5.3583913,5.346542,5.327902,5.3438106,5.333649,5.3226795,5.328596
2018-05-29,5.199999809265137,5.31092,5.3551025,5.346371,5.3281965,5.3463464,5.3329043,5.311866
2018-05-30,5.199999809265137,5.264996,5.3302727,5.3548875,5.346105,5.3237658,5.3464484,5.329145
2018-05-31,5.130000114440918,5.24461,5.295027,5.331051,5.3548126,5.3500457,5.3219624,5.3449435
2018-06-01,5.03000020980835,5.1903443,5.267467,5.2964826,5.3317194,5.356537,5.3507733,5.3170066
2018-06-02,5.559999942779541,5.119083,5.2230415,5.268728,5.2978296,5.3237867,5.357444,5.351257
2018-06-03,5.170000076293945,5.3758082,5.165828,5.2246447,5.2701063,5.285134,5.321743,5.3584056
2018-06-04,5.550000190734863,5.206654,5.2955375,5.168122,5.2264485,5.2567334,5.281,5.318418
2018-06-05,5.210000038146973,5.3986344,5.2307987,5.292621,5.1705117,5.2067275,5.252977,5.2732472
2018-06-06,5.380000114440918,5.2521596,5.333948,5.2310038,5.29017,5.143988,5.2009854,5.244607
2018-06-07,5.690000057220459,5.339778,5.2772384,5.3314614,5.231643,5.3122005,5.1356044,5.189763
2018-06-08,5.400000095367432,5.524761,5.3217063,5.2776403,5.3283405,5.222183,5.3178725,5.118809
2018-06-09,5.389999866485596,5.436924,5.443241,5.3211927,5.27825,5.3547463,5.2187467,5.328277
2018-06-10,5.199999809265137,5.4073067,5.4382596,5.439621,5.32009,5.279731,5.3616376,5.2100935
2018-06-11,5.28000020980835,5.3118787,5.4105077,5.437492,5.4364305,5.3286715,5.2788625,5.374315
2018-06-12,5.199999809265137,5.319755,5.3558445,5.4106517,5.436592,5.474033,5.3334417,5.275263
2018-06-13,5.210000038146973,5.2766986,5.3357325,5.357725,5.410012,5.443081,5.4844723,5.3404717
2018-06-14,5.039999961853027,5.264809,5.306346,5.336844,5.359519,5.418002,5.446798,5.51016
2018-06-15,5.0,5.135425,5.285188,5.307751,5.337927,5.349416,5.4196625,5.4529705
2018-06-16,5.010000228881836,5.080309,5.188095,5.2863407,5.309501,5.327042,5.346929,5.4266815
2018-06-17,5.099999904632568,5.052626,5.129142,5.1905146,5.2875843,5.2918415,5.3260927,5.3404803
2018-06-18,5.130000114440918,5.0894895,5.087609,5.1317244,5.193088,5.2710896,5.286581,5.3251934
2018-06-19,5.099999904632568,5.099399,5.096443,5.089569,5.1343646,5.1660724,5.266121,5.280528
2018-06-20,5.119999885559082,5.084528,5.0981317,5.0970826,5.091927,5.105404,5.1568575,5.2559834
2018-06-21,5.139999866485596,5.0897255,5.0901184,5.0981426,5.0981536,5.066624,5.096394,5.1380115
2018-06-22,5.170000076293945,5.109771,5.089607,5.090336,5.0984864,5.082536,5.0583143,5.0756626
2018-06-23,5.03000020980835,5.139211,5.105306,5.0896525,5.0906076,5.0904226,5.077348,5.040581
2018-06-24,5.099999904632568,5.0767775,5.1292524,5.1051116,5.0896835,5.0845585,5.0865674,5.065168
2018-06-25,5.21999979019165,5.102841,5.0997963,5.1287827,5.10498,5.088658,5.0814056,5.077611
2018-06-26,4.980000019073486,5.1668553,5.105059,5.100661,5.1283364,5.1063366,5.087376,5.07205
2018-06-27,4.980000019073486,5.0533094,5.1423106,5.1053786,5.1014366,5.1321626,5.1065397,5.082028
2018-06-28,4.989999771118164,5.031386,5.087085,5.141294,5.105586,5.093713,5.1333246,5.104982
2018-06-29,5.0,5.0202727,5.0570927,5.088255,5.1405497,5.1038904,5.0912695,5.1352925
2018-06-30,4.800000190734863,5.0144105,5.0376515,5.05851,5.0893846,5.148787,5.1033883,5.086396
2018-07-01,4.989999771118164,4.902498,5.0254507,5.038637,5.0596185,5.0759797,5.1513424,5.1020613
2018-07-02,5.0,4.9740305,4.954616,5.026085,5.0398917,5.0483837,5.0722904,5.1565323
2018-07-03,4.989999771118164,4.9706936,4.9721684,4.956917,5.0269303,5.02973,5.0444174,5.0650725
2018-07-04,5.079999923706055,4.973483,4.9670873,4.972608,4.9592614,5.015319,5.0266595,5.036948
2018-07-05,5.079999923706055,5.023166,4.972921,4.9669104,4.9731297,4.9335804,5.0125656,5.0191455
2018-07-06,4.96999979019165,5.0375657,5.003062,4.9728546,4.9672394,4.9662633,4.925043,5.0068684
2018-07-07,5.0,4.9867263,5.02226,5.002203,4.972774,4.962875,4.9635124,4.9091372
2018-07-08,5.0,5.0089216,4.999117,5.021407,5.001355,4.9685884,4.9610963,4.9560394
2018-07-09,5.059999942779541,5.0088315,5.0117927,4.9994793,5.0205936,5.009847,4.967039,4.9560466
2018-07-10,4.920000076293945,5.041501,5.011014,5.0120325,4.9996305,5.0289116,5.0109005,4.9629245
2018-07-11,5.070000171661377,4.97227,5.030045,5.011129,5.0121136,4.99812,5.0314174,5.0124183
2018-07-12,4.96999979019165,5.0360923,4.9941487,5.0295777,5.011356,5.0131392,4.997769,5.033559
2018-07-13,5.059999942779541,4.9863667,5.019955,4.9949493,5.029163,5.0104876,5.013453,4.9971695
2018-07-14,5.079999923706055,5.0338063,4.9959393,5.0194893,4.995728,5.0320296,5.0107865,5.0142994
2018-07-15,5.179999828338623,5.0508556,5.0214176,4.9961743,5.018939,4.987686,5.033299,5.0114303
2018-07-16,5.150000095367432,5.115625,5.0370507,5.0209856,4.996605,5.0241094,4.9849586,5.0370116
2018-07-17,5.199999809265137,5.1135917,5.0832562,5.0363383,5.020423,4.9933553,5.0255527,4.9803033
2018-07-18,5.170000076293945,5.158491,5.0955067,5.0817475,5.0357547,5.0238585,4.992329,5.027785
2018-07-19,5.179999828338623,5.153277,5.1337934,5.0944138,5.0802007,5.042979,5.025189,4.9900937
2018-07-20,5.130000114440918,5.172135,5.141032,5.1325655,5.0932465,5.0945315,5.0445004,5.027767
2018-07-21,5.260000228881836,5.151567,5.1606264,5.140262,5.1310935,5.105893,5.099213,5.048236
2018-07-22,5.369999885559082,5.2220507,5.1537333,5.1600127,5.139361,5.146888,5.1093607,5.10747
2018-07-23,5.380000114440918,5.2924047,5.1952806,5.153703,5.159196,5.151267,5.1518974,5.117303
2018-07-24,5.829999923706055,5.322149,5.2479806,5.1941695,5.153558,5.168915,5.155167,5.161513
2018-07-25,5.210000038146973,5.5826,5.286145,5.245835,5.193007,5.15726,5.172686,5.1637735
2018-07-26,5.449999809265137,5.3183904,5.456829,5.284177,5.2438226,5.205598,5.1588545,5.1811104
2018-07-27,5.210000038146973,5.4258976,5.3581758,5.4511633,5.2820573,5.26475,5.210004,5.163917
2018-07-28,5.210000038146973,5.3141103,5.4037194,5.3585825,5.445374,5.3027635,5.2712736,5.219957
2018-07-29,5.510000228881836,5.3017163,5.3496866,5.403181,5.358624,5.5051074,5.3092017,5.2858906
2018-07-30,5.869999885559082,5.4398084,5.3287954,5.3509583,5.401473,5.3623486,5.5227013,5.322942
2018-07-31,6.820000171661377,5.6622195,5.3948426,5.33029,5.352542,5.421716,5.364192,5.559003
2018-08-01,5.980000019073486,6.209789,5.5492992,5.393216,5.331494,5.3486876,5.4289346,5.3678093
2018-08-02,6.599999904632568,5.932227,5.9161763,5.544085,5.3920145,5.315787,5.3485484,5.4450755
2018-08-03,6.340000152587891,6.285633,5.892343,5.9026666,5.539405,5.405939,5.3146443,5.350778
2018-08-04,6.0,6.2584715,6.1197495,5.8877068,5.889443,5.582297,5.408943,5.3143663
2018-08-05,6.090000152587891,6.1525054,6.1890345,6.112358,5.8822393,6.017647,5.5955915,5.4221344
2018-08-06,5.71999979019165,6.1934195,6.1739693,6.1844397,6.1025596,5.94053,6.054552,5.620285
2018-08-07,6.239999771118164,5.997806,6.1900854,6.174175,6.1797075,6.210101,5.9570055,6.1305795
2018-08-08,6.710000038146973,6.1736,6.0761447,6.1901603,6.1727886,6.2541776,6.2431436,5.98838
2018-08-09,6.980000019073486,6.461704,6.1195664,6.0794115,6.18957,6.1902547,6.2793374,6.3085623
2018-08-10,6.730000019073486,6.6557393,6.317838,6.1180773,6.0827103,6.2110415,6.2035975,6.332852
2018-08-11,6.21999979019165,6.591207,6.4872117,6.311233,6.116636,6.0566278,6.2184997,6.2370067
2018-08-12,6.300000190734863,6.3623533,6.5175724,6.478665,6.305724,6.1288686,6.0535383,6.250185
2018-08-13,6.039999961853027,6.3805523,6.4177833,6.5127764,6.470055,6.360527,6.1344194,6.0495315
2018-08-14,6.230000019073486,6.266938,6.4052587,6.4193797,6.506863,6.5478373,6.3761296,6.1550293
2018-08-15,6.980000019073486,6.3324375,6.342578,6.4068594,6.419286,6.570462,6.5709248,6.4116616
2018-08-16,6.980000019073486,6.702441,6.3484836,6.346015,6.4076734,6.4337945,6.587082,6.6164885
2018-08-17,7.099999904632568,6.75061,6.5507164,6.3499217,6.349798,6.415525,6.4395905,6.62094
2018-08-18,7.269999980926514,6.853406,6.635119,6.5444865,6.351519,6.3193355,6.421855,6.4469094
2018-08-19,7.210000038146973,7.0202417,6.7392664,6.628729,6.539307,6.3305073,6.3150263,6.4377294
2018-08-20,7.199999809265137,7.0747,6.896201,6.7332983,6.6228294,6.5882215,6.3263483,6.3144164
2018-08-21,7.199999809265137,7.1485934,6.993398,6.88983,6.7262,6.6740727,6.601138,6.3274336
2018-08-22,7.039999961853027,7.2086177,7.0888953,6.9887295,6.8826957,6.7949247,6.688534,6.6314635
2018-08-23,7.199999809265137,7.1296954,7.163178,7.085567,6.9832196,6.967599,6.8131356,6.7147026
2018-08-24,6.789999961853027,7.2037983,7.1300836,7.160668,7.0812325,7.048647,6.9922533,6.848634
2018-08-25,6.670000076293945,6.986244,7.1691227,7.129648,7.157516,7.1349125,7.0722184,7.037931
2018-08-26,6.75,6.861939,7.0494723,7.1676707,7.128667,7.200438,7.154002,7.1190658
2018-08-27,6.420000076293945,6.84566,6.9363003,7.051793,7.165863,7.146095,7.21631,7.201239
2018-08-28,6.369999885559082,6.634549,6.884779,6.940075,7.0539947,7.18943,7.1547065,7.254982
2018-08-29,6.400000095367432,6.531394,6.736462,6.88718,6.943319,7.036564,7.198666,7.1785917
2018-08-30,6.360000133514404,6.4899683,6.6199,6.7411537,6.8900566,6.9112515,7.033078,7.2243752
2018-08-31,6.159999847412109,6.415815,6.5507827,6.624658,6.746306,6.864926,6.903042,7.0306
2018-09-01,6.210000038146973,6.2768416,6.4708505,6.5542383,6.6295376,6.6894374,6.85749,6.8897734
2018-09-02,6.46999979019165,6.26004,6.3624535,6.473784,6.5584826,6.5743127,6.6735954,6.8449845
2018-09-03,6.099999904632568,6.3670206,6.314278,6.3666162,6.4774055,6.5128536,6.5562286,6.6414723
2018-09-04,6.130000114440918,6.1899977,6.3514752,6.3174267,6.371139,6.432011,6.4972954,6.521543
2018-09-05,6.010000228881836,6.1752996,6.2590423,6.351368,6.3209333,6.3180947,6.4175043,6.4622016
2018-09-06,5.809999942779541,6.0880575,6.221299,6.2617965,6.3520823,6.2805433,6.2995768,6.3839116
2018-09-07,6.0,5.952995,6.1493025,6.223933,6.264922,6.3398533,6.266139,6.259847
2018-09-08,5.900000095367432,6.0167475,6.043332,6.1523466,6.22628,6.22596,6.334545,6.2312007
2018-09-09,5.900000095367432,5.956023,6.04398,6.047755,6.1558876,6.1979737,6.2129097,6.3187923
